﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1tIUfYWKAeMEeQqL6venu0","I Know What You Did Last Summer","Shawn Mendes, Camila Cabello","I Know What You Did Last Summer","1","1","223853","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7z3N2W7Xz1t2G2sAO8wFVH","Burn - Confession Special Edition Version","Usher","Confessions","1","6","231933","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2OkU57LVQoynnVyLE1LrPN","Renaissance (feat. Clairity)","Steve James, Clairity","Renaissance (feat. Clairity)","1","1","178995","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7gBj0VgcuAgkXkiRRYvSmK","Stay","Kygo, Maty Noyes","Stay","1","1","239465","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1byIZa6CFerX5WXShwqAvf","Miracles","Coldplay","Unbroken (Original Motion Picture Soundtrack)","1","24","235342","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5JpOV1GfgLcKc2lzR6lywq","Cheap Thrills","Sia","Cheap Thrills","1","1","210973","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3vv9phIu6Y1vX3jcqaGz5Z","Roses","The Chainsmokers, ROZES","Roses","1","1","226738","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0KhRdur1yHzJwH0cMk9Yq5","Be As You Are - JordanXL Remix","Mike Posner","The Truth (Remixes)","1","3","203320","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4ehErMHPM40f92dks3vb2p","Ghost - Lost Kings Remix","Halsey, Lost Kings","Room 93: The Remixes","1","2","189266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:66JbT0gxsMgyBHnufdHxdX","After All - feat. Bryan Adams","Michael Bublé, Bryan Adams","To Be Loved (Deluxe Version)","1","8","217480","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:38ismoqQYn75ruDSQ2Jtx8","Lay It All On Me (feat. Ed Sheeran)","Rudimental, Ed Sheeran","We The Generation (Deluxe Edition)","1","13","242440","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr","New Americana","Halsey","BADLANDS","1","3","183808","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:53Y0kdCa1CZ9gRqEuknfwy","Bang My Head (feat. Sia & Fetty Wap)","David Guetta, Fetty Wap, Sia","Listen Again","1","15","193333","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3556vNt6SuQPqt15VFfRWv","Used To Love You","Gwen Stefani","Used To Love You","1","1","227506","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:37k7igIs7IrMVUadwWKHJ6","Make Up","R. City, Chloe Angelides","What Dreams Are Made Of","1","7","206706","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:24j5btI82IYNNqXWSnSIGA","One Call Away (feat. Tyga) - Remix","Charlie Puth, Tyga","One Call Away (feat. Tyga) [Remix]","1","1","192045","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7vL3c6iT5He4NmsmrMPHQq","Love Myself - Fareoh Remix - Extended","Hailee Steinfeld","Love Myself (Remixes)","1","1","287546","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2vDT1uU6hZgdp3PbWGr0Xy","7 Years","Lukas Graham","7 Years","1","1","237300","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1QNoKVgA758HFLu3TW2q7R","Kill Em With Kindness","Selena Gomez","Revival (Deluxe)","1","2","217906","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1qXDjWPzxa02VClFJmu6nx","Home To Mama","Justin Bieber, Cody Simpson","Home To Mama","1","1","203266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:28ydQDIdJSKTJXM3YQph9r","Temple","Parson James","Temple","1","1","249573","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2nI6aT3cnPFoXQ1L705wcY","Some Type Of Love","Charlie Puth","Some Type Of Love","1","3","185608","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3ZCDG0nujwGfxrEmZlZoEt","Something In The Way You Move","Ellie Goulding","Delirium (Deluxe)","1","3","227423","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7cV0xhXZOPhdlBUODvCrDZ","Miracles","Martin Jensen, Bjørnskov","Miracles","1","1","212469","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3Qdcn9TQzJSvkZt83d2MD8","You & I - Original Mix","Sons Of Maria","You & I","1","1","327857","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3wnFpLrqY12QXASAByH98c","Home - Extended Mix","Topic, Nico Santos","Home (feat. Nico Santos)","1","2","262000","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6YFswgLKeSdAfZuNjGV91i","One Call Away - Junge Junge Remix","Charlie Puth, Junge Junge","One Call Away (Junge Junge Remix)","1","1","294021","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3ExRMV5iR7VGGQOCljcCYE","Stitches - Seeb Remix","Shawn Mendes, Seeb","Stitches (Seeb Remix)","1","1","167093","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6KsHTfcjTwQulENmAacgSS","Codes","Ellie Goulding","Delirium (Deluxe)","1","7","196212","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5ufmXqULgMsDIDSkSaXw1E","Our Own House","MisterWives","Our Own House","1","1","232226","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0k30XHFINFgMZbGYFVtgHn","How I Want Ya","Hudson Thames, Hailee Steinfeld","How I Want Ya","1","1","175880","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3Y3gChJoEUTqrtuqJCIPQk","Irresistible","Fall Out Boy, Demi Lovato","Irresistible","1","1","205851","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:241RmK77gecJ1y7jOoQ5lu","This Will Be (An Everlasting Love) - 2003 Digital Remaster","Natalie Cole","Natalie Cole Anthology","1","1","171360","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3PlM3biKS6ZUIHojCJmElE","Something Sweet","Madison Beer","Something Sweet","1","1","195560","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7i7AAhZxVZkwFbgLOAyRcU","Whole Lotta Lovin'","Mustard, Travis Scott","Whole Lotta Lovin'","1","1","299160","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:23GHwhFGMi2mNTD4CtyOCA","Lovers Friends","Möwe, Daniel Nitt","Lovers Friends","1","1","225906","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0r4SsYcwvd8URat6AS2m6f","Lush Life","Zara Larsson","Lush Life","1","1","201122","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6lDo13SSgTv0WbyUQKgnjk","Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer, Nyla, Fuse ODG","Peace Is The Mission: Extended","1","10","166138","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0tV8pOpiNsKqUys0ilUcXz","Rise Up","Andra Day","Cheers To The Fall","1","11","253342","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2H8LPaY3NSjmOFMH2Rygnz","Running Out","Matoma, Astrid S","Running Out","1","1","211200","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2YePYsIAjvrtqL8HQ9pI3b","Take You Down","R. City","What Dreams Are Made Of","1","4","246480","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5kNe7PE09d6Kvw5pAsx23n","Die A Happy Man","Thomas Rhett","Tangled Up","1","4","227426","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6bVvhftkW0Jweh6gijftPm","FeelGood (Pierce Fulton Radio Edit) [feat. Pierce Fulton]","GOLDHOUSE, Pierce Fulton","FeelGood Remixes","1","2","212650","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5uFJG7quq30UQocWCD6Syg","Ghost","Ellie Drennan","Ghost","1","1","210959","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:27SdWb2rFzO6GWiYDBTD9j","Cheap Thrills","Sia","This Is Acting","1","6","211666","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5BnPpi6hrSzeXT2tOdFkUV","Hypnotized","Akon","Hypnotized","1","1","187056","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:37FXw5QGFN7uwwsLy8uAc0","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth, Selena Gomez","Nine Track Mind","1","5","217706","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4yMi8KTAHtGt7NcUBJ42M1","Beautiful Lights","Cailee Rae","Beautiful Lights","1","1","207845","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5Z9Z0nHV6HqyG1i7lqr1CV","Baby Boy","Lincoln Jesser, yuna","Baby Boy","1","1","214250","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5384G2YXgXksvoPOWJMGEB","Teenage Craze","KLOE","Teenage Craze","1","5","225746","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3QKrekZM625QrFJpIWTQVW","Good Enough","The Ready Set","Good Enough","1","1","193223","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1DAf0U9yCAAFwEgtJeMmgr","Make My Love Go (feat. Sean Paul)","Jay Sean, Sean Paul","Make My Love Go (feat. Sean Paul)","1","1","211780","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7hpPwrcPE3Ah3qSiQYFUTE","Bad Man","Pitbull, Robin Thicke, Joe Perry, Travis Barker","Bad Man","1","1","214727","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3sUGBnHLG7n14Xkmw5C4tR","All My Love (feat. Ariana Grande & Machel Montano) [Remix]","Major Lazer, Ariana Grande, Machel Montano","Peace Is The Mission","1","9","229750","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5G5IX0zeEIYhHKe71Zecx6","Home (feat. Nico Santos)","Topic, Nico Santos","Home (feat. Nico Santos)","1","1","204000","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0y2KpuJB460GrOxWSsLJ5M","Misery","Gwen Stefani","Misery","1","1","206093","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4ZH03VC3uJk7uKk7CwsBqH","Desire","Years & Years, Tove Lo","Communion (Deluxe)","1","18","203204","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:63DN5GwJjOeqlRL1aSfo8L","Wildest Dreams","Anthem Lights","Wildest Dreams","1","1","204857","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2pWE9MhAUHVcKM5FVHdnDj","By My Side","Leroy Sanchez","By My Side","1","1","275186","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2sspURwAn31TgIdW1KOgOS","Don't Worry About Me","Frances","Don't Worry About Me","1","1","226585","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6rKEs1WbHJIi88UpHRhFLD","Messin' Around","Pitbull, Enrique Iglesias","Messin' Around","1","1","223265","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0azC730Exh71aQlOt9Zj3y","This Is What You Came For","Calvin Harris, Rihanna","This Is What You Came For","1","1","222160","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3EVBx6WnnMj0qGpcPHjECA","Hurts So Good","Astrid S","Hurts So Good","1","1","208728","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0zijhuKoLq6uJqroW1zlla","Be As You Are - JordanXL Remix","Mike Posner, JordanXL","At Night, Alone.","1","15","203533","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5YHR8wBR5jXfGtP766NiAT","If It Ain't Love","Jason Derulo","If It Ain't Love","1","1","203105","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0qRZ9ydGdzeVk3S01pLGoJ","You & Me","Marc E. Bassy, G-Eazy","You & Me","1","1","218480","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:11hqMWwX7sF3sOGdtijofF","One Dance","Drake, WizKid, Kyla","One Dance","1","1","173974","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1sSNWjLtY4GwyhqAwAnPD9","Sit Still, Look Pretty","Daya","Daya","1","4","200717","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3POvBeMRTKRo2GYJInADSA","Not Too Young","Sabina Ddumba","Not Too Young","1","1","243600","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6JV2JOEocMgcZxYSZelKcc","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS")","Justin Timberlake","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS")","1","1","236001","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1TPUbLdzpfgF7wrPEXIAAB","Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)","RedOne, R. City, Enrique Iglesias, Shaggy, Serayah","Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)","1","1","207719","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6s3GEN8wK0OMzzzZbXj0fu","Hymn For The Weekend - Seeb Remix","Coldplay, Seeb","Hymn For The Weekend (Seeb Remix)","1","1","212647","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3LGxef3inmn5jMLGDz9lqw","Send My Love (To Your New Lover)","Adele","Send My Love (To Your New Lover)","1","1","223080","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1mSlftOO1dlDRXAyOE0Sbd","Treat You Better","Shawn Mendes","Treat You Better","1","1","187973","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3cNjgVBKTJ1SvKhunrCdVy","Please Don't Go","Joel Adams","Please Don't Go","1","1","210580","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6ziyTrWJScuebHuPY0Zdor","Keep On Movin","Hanne Leland","Keep On Movin","1","1","220418","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2qxaR31Te4xDR2yO6LqM8z","Rock Bottom","Hailee Steinfeld, DNCE","HAIZ","1","3","198240","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7xrA11O07xo57Bbg6p4hck","Body Say","Demi Lovato","Body Say","1","1","193893","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0YSJCrlSWF3meRTNCu54WI","Make Me... (feat. G-Eazy)","Britney Spears, G-Eazy","Make Me... (feat. G-Eazy)","1","1","231266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7nD9nN3jord9wWcfW3Gkcm","All In My Head (Flex)","Fifth Harmony, Fetty Wap","7/27 (Deluxe)","1","6","210573","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7zsXy7vlHdItvUSH8EwQss","Cold Water","Major Lazer, Justin Bieber, MØ","Cold Water","1","1","185360","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4eT95JTZAqgaWBG28i5w7a","One Time","Justin Bieber","One Time","1","1","214720","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7tpr3cT3T4SOantp92eTDV","Next To You","Chris Brown, Justin Bieber","F.A.M.E. (Deluxe Version)","1","8","265813","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4fINc8dnfcz7AdhFYVA4i7","It Girl","Jason Derulo","Future History (Deluxe Version)","1","2","192200","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2Z8WuEywRWYTKe1NybPQEW","Ride","Twenty One Pilots","Blurryface","1","3","214506","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6qspW4YKycviDFjHBOaqUY","Waterfalls","TLC","Crazysexycool","1","8","279506","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2faDo9tBRN57TN4iK2XFWt","Next To You","Chris Brown, Justin Bieber","F.A.M.E.","1","8","265813","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4I5azUh7XiUcjFzAZUPfzX","Setting the World On Fire","Kenny Chesney, P!nk","Setting the World On Fire","1","1","220266","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:54Yappwod1fELR5zb2gDBn","Morning","Marc E. Bassy","Groovy People","1","4","206080","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0lYBSQXN6rCTvUZvg9S0lU","Let Me Love You","DJ Snake, Justin Bieber","Encore","1","13","205946","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1lQ1CFLfw2mTlR5xeOywdk","Private Show","Britney Spears","Private Show","1","1","234796","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5w4UqCwwoLro163poYfjnl","That Love","Shaggy","That Love","1","1","239968","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2TA9nZUGyYjR3Fd0CrPFot","We Don't Talk Anymore (feat. Selena Gomez) - Junge Junge Remix","Charlie Puth, Selena Gomez, Junge Junge","We Don't Talk Anymore (feat. Selena Gomez) [Junge Junge Remix]","1","1","256794","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4zag02jtwumRcnPdYYr0Do","Red Dress","MAGIC!","Red Dress","1","1","200796","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3ExpdwN4DdKu4JdVeQ97Ob","Do for Love","Los 5","Meet Los Five","1","1","221378","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2mQNgBixzWFyYVplkQKZ31","Identify","Mr. Vegas","Identify - Single","1","1","198635","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5bWo8IsbBgnn59IjvbPE8L","Golden","Brandon Beal, Lukas Graham","Truth","1","2","204720","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:23e29alilKhIYF88ifp7We","Gonna Get Better","Fifth Harmony","7/27 (Deluxe)","1","8","216880","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5mMRgTxoeBjEAZdBjPGvaC","Make My Love Go","Jay Sean, Sean Paul","Make My Love Go","1","1","211780","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:425D5agfu2gtVTp0v5az8V","All In It","Justin Bieber","Purpose (Deluxe)","1","18","231413","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1BHfxwjNbzbQFphMCpxiRq","Woman Up","Meghan Trainor","Thank You (Deluxe)","1","8","208693","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7EvIMAbhkHXcV8rHbOyNzh","I Lied","Fifth Harmony","7/27 (Deluxe)","1","5","203586","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6EEeAog1VBZ6FrYpJ2q3WF","Too Little, Too Late","JoJo","The High Road","1","3","221720","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1Nme6K1PYAh7p7uygyuRdf","Battlefield","Jordin Sparks","Battlefield","1","2","241920","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:69j0KoPJuwpnbGWrfn7Yll","Picture (feat. Sheryl Crow) - Featuring Sheryl Crow Album Version","Kid Rock, Sheryl Crow","Cocky","1","9","298960","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0m0FYyIbSDiASOlQ64GDO5","T-Shirt - Main","Shontelle","Shontelligence","1","1","234760","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6Hn9Uc1mMNfqChXU3txNke","Mad","Ne-Yo","Year Of The Gentleman (Bonus Track Edition)","1","4","254533","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4o6XjomjOMkEqbmAs7fIdD","Blank Space","Sweet Babe May","Blank Space","1","10","253125","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:45EDI3rk0f4cAMt9f8b56R","Impossible - Main","Shontelle","No Gravity","1","2","226533","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4VKnkoNNM6yTb4cXXX3wqD","Shake It Off","Mariah Carey","The Emancipation of Mimi","1","3","232840","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:20ORwCJusz4KS2PbTPVNKo","Leavin'","Jesse McCartney","Departure - Recharged","1","1","216880","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1MAqR81Tz28IIqMJ2KUDAO","Killing Me Softly with His Song","Fugees","The Score","1","8","298773","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4IBuAtdsM6psUgfhHgoy4e","What If","Jason Derulo","Jason Derulo","1","5","203240","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1j3H54xdahpAkNI0q6S89q","With You","Chris Brown","Exclusive","1","4","252160","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5u8a36gfNB7YSAi5M30a9G","679","William Singe","679","1","1","116532","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0G53JYumT2vVxRGOtROlXk","Far Away","Nickelback","All The Right Reasons (Special Edition)","1","6","238173","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1G7DcLzPnopdZjLkev0K4e","Irreplaceable","Beyoncé","B'Day","1","9","227666","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6yT86bU8625XcaQhuXYY38","Beautiful Soul","Jesse McCartney","A Cinderella Story Original Soundtrack","1","11","237773","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3lBRNqXjPp2j3JMTCXDTNO","Best Thing I Never Had","Beyoncé","4","1","12","253746","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2ynFPgrRgKZCz1o4CB7VWA","Us Against The World","Christina Milian","Us Against The World","1","1","239146","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:67T6l4q3zVjC5nZZPXByU8","Whatcha Say","Jason Derulo","Jason Derulo","1","1","221253","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:05QexnOtWVMoVfIM0SoHrh","I'll Be","Edwin McCain","A Cinderella Story Original Soundtrack","1","12","268640","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1xFliXOpcu7E89AsDAZ7JV","Breathe Again","Toni Braxton","Toni Braxton","1","2","269173","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5GorFaKkP2mLREQvhSblIg","All My Life","K-Ci & JoJo","Love Always","1","11","331240","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0C80KJWvQWIGjbOiIurV1W","Because Of You","Ne-Yo","Because Of You","1","1","266840","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5K7AMlpc4796JRWXb26nCV","I'll Be","Edwin McCain","Misguided Roses","1","4","266533","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3XG801WWhqC753dekEBkMt","Real Love","Mary J. Blige","What's The 411?","1","3","269973","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:33Mh4gZR7ApFS5VYlRqqEN","My Boo - Hitman's Club Mix","Ghost Town DJs","80s & 90s Dance Hits","1","5","346853","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4HXOBjwv2RnLpGG4xWOO6N","Princess of China","Coldplay, Rihanna","Mylo Xyloto","1","10","239215","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5NaOWLOmVjcA3M5spRATN9","Honey","Mariah Carey","Butterfly","1","1","299826","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2aBxt229cbLDOvtL7Xbb9x","Always Be My Baby","Mariah Carey","Daydream","1","5","258133","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4WUnM4KNZ0kjp0CUeoyOnS","I Swear","All-4-One","All-4-One","1","4","259853","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:015qd1I4v00JIoK7yOUgKC","Rush, Rush","Paula Abdul","Spellbound","1","3","292933","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1PEqh7awkpuepLBSq8ZwqD","I Love You Always Forever","Donna Lewis","Now In A Minute","1","3","239960","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:3DYVWvPh3kGwPasp7yjahc","The Sign","Ace of Base","Greatest Hits","1","1","189786","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:1hx5XSk2uGFGBuUIROLGHN","Head to Toe","Lisa Lisa & Cult Jam","Super Hits","1","4","302000","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:7ELuWpsuVCRBnOR9ZAZKDp","Back to Life (However Do You Want Me) [feat. Caron Wheeler]","Soul II Soul, Caron Wheeler","Club Classics Vol. One","1","13","232133","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:2LMX0orTToTGD8XrsPGGmR","Forever Your Girl - Single Version","Paula Abdul","Greatest Hits - Straight Up!","1","1","254226","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0UdqZQEbRWTkNXlh5kl2L8","All For You","Janet Jackson","All For You","1","3","330026","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0vA1h4AZe3Kr9HRR4ZZa9Y","When I Think Of You","Janet Jackson","A&M 50: The Anniversary Collection","3","20","234960","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0VhDlpezWuAgOnfOCx2fRv","Spirits","The Strumbellas","Spirits","1","1","203653","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:42rCK2lYdyjFZGIHVeE52Q","Millionaire (feat. Nelly)","Cash Cash, Digital Farm Animals, Nelly","Millionaire (feat. Nelly)","1","1","186120","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5flkMCUevr6VAxCmxphFgn","Make Me... (feat. G-Eazy) - Marc Stout & Tony Arzadon Remix","Britney Spears, G-Eazy, Marc Stout, Tony Arzadon","Make Me... (feat. G-Eazy) [The Remixes]","1","2","239322","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6JNUJnLRj5vkfnV5CcVnLu","WILD","Troye Sivan, Alessia Cara","WILD (feat. Alessia Cara)","1","1","219491","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4x3SQvTgvqSTU3nOL1urZh","The Reason","Hoobastank","The Reason","1","8","232800","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4oDZ5L8izBals6jKBJDBcX","Your Love","The Outfield","Play Deep","1","2","216466","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:5YjKdeES9QRJ8NmF4Xc8pV","All I Wanna Do Is Make Love To You","Heart","Brigade","1","2","310893","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0GONea6G2XdnHWjNZd6zt3","Summer Of '69","Bryan Adams","Reckless (30th Anniversary / Deluxe Edition)","1","6","216053","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:0kPeymTUiaidv48eRrMISu","Bette Davis Eyes","Kim Carnes","Bette Davis Eyes","1","1","224693","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:6Gfmj0HbpvxTdW0sdlzTDU","My Wish","Rascal Flatts","Me And My Gang","1","5","248280","spotify:user:122199385","2018-04-13T15:53:13Z"
"spotify:track:4pBtffFohSRWLXPUTBojuP","Secrets","Jacob Whitesides","Faces On Film","1","1","254720","spotify:user:122199385","2018-04-13T15:53:13Z"
